CO_CURSO,VARIAVEL,RESPOSTA,n,pct_total
21443,QE_I15,E,13,0.3023255813953488
21443,QE_I15,,12,0.27906976744186046
21578,QE_I15,A,4,0.6666666666666666
21578,QE_I15,E,2,0.3333333333333333
21808,QE_I15,A,5,1.0
21822,QE_I15,A,8,0.8888888888888888
21822,QE_I15,E,1,0.1111111111111111
21869,QE_I15,A,7,0.7
21869,QE_I15,E,2,0.2
21869,QE_I15,F,1,0.1
21876,QE_I15,A,4,0.4
21876,QE_I15,E,3,0.3
21876,QE_I15,F,1,0.1
21876,QE_I15,,2,0.2
21879,QE_I15,A,11,0.7857142857142857
21879,QE_I15,E,3,0.21428571428571427
21892,QE_I15,,1,1.0
27518,QE_I15,A,6,0.46153846153846156
27518,QE_I15,C,1,0.07692307692307693
27518,QE_I15,D,2,0.15384615384615385
27518,QE_I15,E,1,0.07692307692307693
27518,QE_I15,,3,0.23076923076923078
29447,QE_I15,A,15,0.9375
29447,QE_I15,F,1,0.0625
38246,QE_I15,A,16,0.6956521739130435
38246,QE_I15,B,1,0.043478260869565216
38246,QE_I15,C,1,0.043478260869565216
38246,QE_I15,D,1,0.043478260869565216
38246,QE_I15,,4,0.17391304347826086
38431,QE_I15,A,6,0.75
38431,QE_I15,,2,0.25
38678,QE_I15,A,7,0.4666666666666667
38678,QE_I15,E,8,0.5333333333333333
39715,QE_I15,A,3,0.75
39715,QE_I15,C,1,0.25
41069,QE_I15,A,4,0.6666666666666666
41069,QE_I15,B,1,0.16666666666666666
41069,QE_I15,E,1,0.16666666666666666
41490,QE_I15,A,4,0.25
41490,QE_I15,B,2,0.125
41490,QE_I15,E,9,0.5625
41490,QE_I15,,1,0.0625
43037,QE_I15,A,16,0.6153846153846154
43037,QE_I15,B,1,0.038461538461538464
43037,QE_I15,C,4,0.15384615384615385
43037,QE_I15,,5,0.19230769230769232
43084,QE_I15,A,5,0.5555555555555556
43084,QE_I15,F,1,0.1111111111111111
43084,QE_I15,,3,0.3333333333333333
44372,QE_I15,A,18,0.5625
44372,QE_I15,C,6,0.1875
44372,QE_I15,E,1,0.03125
44372,QE_I15,,7,0.21875
45102,QE_I15,A,5,0.7142857142857143
45102,QE_I15,,2,0.2857142857142857
45701,QE_I15,A,3,0.42857142857142855
45701,QE_I15,E,4,0.5714285714285714
45703,QE_I15,A,2,0.2857142857142857
45703,QE_I15,D,1,0.14285714285714285
45703,QE_I15,E,3,0.42857142857142855
45703,QE_I15,F,1,0.14285714285714285
46729,QE_I15,A,10,0.7692307692307693
46729,QE_I15,C,1,0.07692307692307693
46729,QE_I15,,2,0.15384615384615385
47333,QE_I15,A,6,1.0
48289,QE_I15,A,23,0.6764705882352942
48289,QE_I15,E,9,0.2647058823529412
48289,QE_I15,F,1,0.029411764705882353
48289,QE_I15,,1,0.029411764705882353
48946,QE_I15,A,7,0.6363636363636364
48946,QE_I15,E,3,0.2727272727272727
48946,QE_I15,F,1,0.09090909090909091
49324,QE_I15,A,37,0.4457831325301205
49324,QE_I15,,46,0.5542168674698795
50439,QE_I15,A,3,1.0
52068,QE_I15,,2,1.0
52139,QE_I15,A,4,0.6666666666666666
52139,QE_I15,,2,0.3333333333333333
52442,QE_I15,A,30,0.75
52442,QE_I15,C,1,0.025
52442,QE_I15,D,1,0.025
52442,QE_I15,E,6,0.15
52442,QE_I15,F,2,0.05
55811,QE_I15,A,11,0.6111111111111112
55811,QE_I15,E,1,0.05555555555555555
55811,QE_I15,F,2,0.1111111111111111
55811,QE_I15,,4,0.2222222222222222
58522,QE_I15,A,10,0.7692307692307693
58522,QE_I15,E,1,0.07692307692307693
58522,QE_I15,F,1,0.07692307692307693
58522,QE_I15,,1,0.07692307692307693
58526,QE_I15,A,5,0.5555555555555556
58526,QE_I15,E,2,0.2222222222222222
58526,QE_I15,F,2,0.2222222222222222
58588,QE_I15,A,17,0.8947368421052632
58588,QE_I15,,2,0.10526315789473684
59272,QE_I15,A,18,0.6666666666666666
59272,QE_I15,B,1,0.037037037037037035
59272,QE_I15,D,2,0.07407407407407407
59272,QE_I15,E,2,0.07407407407407407
59272,QE_I15,F,4,0.14814814814814814
59426,QE_I15,A,49,0.7101449275362319
59426,QE_I15,C,7,0.10144927536231885
59426,QE_I15,E,5,0.07246376811594203
59426,QE_I15,F,5,0.07246376811594203
59426,QE_I15,,3,0.043478260869565216
59996,QE_I15,A,28,0.5185185185185185
59996,QE_I15,C,3,0.05555555555555555
59996,QE_I15,E,7,0.12962962962962962
59996,QE_I15,F,5,0.09259259259259259
59996,QE_I15,,11,0.2037037037037037
60290,QE_I15,A,4,0.5714285714285714
60290,QE_I15,D,1,0.14285714285714285
60290,QE_I15,E,2,0.2857142857142857
60760,QE_I15,A,23,0.7419354838709677
60760,QE_I15,B,1,0.03225806451612903
60760,QE_I15,C,2,0.06451612903225806
60760,QE_I15,E,1,0.03225806451612903
60760,QE_I15,F,3,0.0967741935483871
60760,QE_I15,,1,0.03225806451612903
61024,QE_I15,A,12,0.8
61024,QE_I15,B,2,0.13333333333333333
61024,QE_I15,F,1,0.06666666666666667
61669,QE_I15,A,11,0.6111111111111112
61669,QE_I15,E,1,0.05555555555555555
61669,QE_I15,F,2,0.1111111111111111
61669,QE_I15,,4,0.2222222222222222
63062,QE_I15,A,17,0.53125
63062,QE_I15,E,8,0.25
63062,QE_I15,F,3,0.09375
63062,QE_I15,,4,0.125
63383,QE_I15,A,18,0.5625
63383,QE_I15,C,3,0.09375
63383,QE_I15,E,1,0.03125
63383,QE_I15,F,3,0.09375
63383,QE_I15,,7,0.21875
64604,QE_I15,A,3,0.2727272727272727
64604,QE_I15,B,3,0.2727272727272727
64604,QE_I15,C,2,0.18181818181818182
64604,QE_I15,D,3,0.2727272727272727
68313,QE_I15,A,2,0.3333333333333333
68313,QE_I15,C,1,0.16666666666666666
68313,QE_I15,E,2,0.3333333333333333
68313,QE_I15,F,1,0.16666666666666666
68511,QE_I15,A,30,0.8108108108108109
68511,QE_I15,C,1,0.02702702702702703
68511,QE_I15,F,2,0.05405405405405406
68511,QE_I15,,4,0.10810810810810811
70522,QE_I15,A,10,0.47619047619047616
70522,QE_I15,C,2,0.09523809523809523
70522,QE_I15,E,5,0.23809523809523808
70522,QE_I15,F,1,0.047619047619047616
70522,QE_I15,,3,0.14285714285714285
71037,QE_I15,A,7,0.7777777777777778
71037,QE_I15,F,1,0.1111111111111111
71037,QE_I15,,1,0.1111111111111111
71419,QE_I15,A,9,0.6
71419,QE_I15,D,2,0.13333333333333333
71419,QE_I15,E,4,0.26666666666666666
74276,QE_I15,,6,1.0
76212,QE_I15,A,1,0.5
76212,QE_I15,F,1,0.5
80827,QE_I15,A,2,0.4
80827,QE_I15,F,3,0.6
81423,QE_I15,A,20,0.8695652173913043
81423,QE_I15,B,1,0.043478260869565216
81423,QE_I15,C,1,0.043478260869565216
81423,QE_I15,,1,0.043478260869565216
81660,QE_I15,A,9,1.0
81812,QE_I15,A,9,0.47368421052631576
81812,QE_I15,B,1,0.05263157894736842
81812,QE_I15,C,7,0.3684210526315789
81812,QE_I15,,2,0.10526315789473684
82658,QE_I15,A,33,0.8461538461538461
82658,QE_I15,C,1,0.02564102564102564
82658,QE_I15,E,2,0.05128205128205128
82658,QE_I15,F,3,0.07692307692307693
83289,QE_I15,A,5,0.29411764705882354
83289,QE_I15,D,1,0.058823529411764705
83289,QE_I15,E,4,0.23529411764705882
83289,QE_I15,F,3,0.17647058823529413
83289,QE_I15,,4,0.23529411764705882
83302,QE_I15,A,4,0.11428571428571428
83302,QE_I15,B,2,0.05714285714285714
83302,QE_I15,E,25,0.7142857142857143
83302,QE_I15,F,4,0.11428571428571428
83312,QE_I15,A,4,0.21052631578947367
83312,QE_I15,B,2,0.10526315789473684
83312,QE_I15,E,9,0.47368421052631576
83312,QE_I15,F,3,0.15789473684210525
83312,QE_I15,,1,0.05263157894736842
83318,QE_I15,A,10,0.45454545454545453
83318,QE_I15,E,6,0.2727272727272727
83318,QE_I15,F,5,0.22727272727272727
83318,QE_I15,,1,0.045454545454545456
83330,QE_I15,A,9,0.6428571428571429
83330,QE_I15,E,2,0.14285714285714285
83330,QE_I15,F,1,0.07142857142857142
83330,QE_I15,,2,0.14285714285714285
83929,QE_I15,A,16,0.7272727272727273
83929,QE_I15,E,3,0.13636363636363635
83929,QE_I15,F,3,0.13636363636363635
84374,QE_I15,A,6,0.6
84374,QE_I15,E,1,0.1
84374,QE_I15,F,3,0.3
85320,QE_I15,A,6,0.2727272727272727
85320,QE_I15,B,9,0.4090909090909091
85320,QE_I15,E,3,0.13636363636363635
85320,QE_I15,F,4,0.18181818181818182
85760,QE_I15,A,16,0.8421052631578947
85760,QE_I15,F,1,0.05263157894736842
85760,QE_I15,,2,0.10526315789473684
86396,QE_I15,A,21,0.6176470588235294
86396,QE_I15,,13,0.38235294117647056
88788,QE_I15,A,29,0.8529411764705882
88788,QE_I15,,5,0.14705882352941177
92391,QE_I15,A,2,0.16666666666666666
92391,QE_I15,B,1,0.08333333333333333
92391,QE_I15,E,6,0.5
92391,QE_I15,F,2,0.16666666666666666
92391,QE_I15,,1,0.08333333333333333
94692,QE_I15,A,3,0.6
94692,QE_I15,,2,0.4
95055,QE_I15,A,8,0.47058823529411764
95055,QE_I15,B,1,0.058823529411764705
95055,QE_I15,C,1,0.058823529411764705
95055,QE_I15,D,1,0.058823529411764705
95055,QE_I15,F,6,0.35294117647058826
95221,QE_I15,A,6,0.8571428571428571
95221,QE_I15,,1,0.14285714285714285
96158,QE_I15,A,30,0.6818181818181818
96158,QE_I15,C,5,0.11363636363636363
96158,QE_I15,E,1,0.022727272727272728
96158,QE_I15,F,2,0.045454545454545456
96158,QE_I15,,6,0.13636363636363635
96913,QE_I15,A,9,0.5294117647058824
96913,QE_I15,E,6,0.35294117647058826
96913,QE_I15,F,1,0.058823529411764705
96913,QE_I15,,1,0.058823529411764705
96955,QE_I15,A,2,0.6666666666666666
96955,QE_I15,C,1,0.3333333333333333
99045,QE_I15,A,18,0.3829787234042553
99045,QE_I15,B,3,0.06382978723404255
99045,QE_I15,C,1,0.02127659574468085
99045,QE_I15,D,3,0.06382978723404255
99045,QE_I15,E,9,0.19148936170212766
99045,QE_I15,F,7,0.14893617021276595
99045,QE_I15,,6,0.1276595744680851
99503,QE_I15,A,7,0.5
99503,QE_I15,E,5,0.35714285714285715
99503,QE_I15,F,1,0.07142857142857142
99503,QE_I15,,1,0.07142857142857142
99806,QE_I15,A,17,0.3953488372093023
99806,QE_I15,B,3,0.06976744186046512
99806,QE_I15,C,2,0.046511627906976744
99806,QE_I15,D,5,0.11627906976744186
99806,QE_I15,E,9,0.20930232558139536
99806,QE_I15,F,7,0.16279069767441862
99898,QE_I15,A,8,0.8888888888888888
99898,QE_I15,,1,0.1111111111111111
99952,QE_I15,A,949,0.7934782608695652
99952,QE_I15,C,6,0.005016722408026756
99952,QE_I15,D,3,0.002508361204013378
99952,QE_I15,E,7,0.005852842809364548
99952,QE_I15,F,15,0.01254180602006689
99952,QE_I15,,216,0.1806020066889632
100309,QE_I15,A,75,0.6880733944954128
100309,QE_I15,E,1,0.009174311926605505
100309,QE_I15,,33,0.30275229357798167
100369,QE_I15,A,7,0.875
100369,QE_I15,,1,0.125
100373,QE_I15,A,14,0.6666666666666666
100373,QE_I15,F,3,0.14285714285714285
100373,QE_I15,,4,0.19047619047619047
100412,QE_I15,A,4,0.3076923076923077
100412,QE_I15,B,2,0.15384615384615385
100412,QE_I15,C,2,0.15384615384615385
100412,QE_I15,E,2,0.15384615384615385
100412,QE_I15,F,2,0.15384615384615385
100412,QE_I15,,1,0.07692307692307693
100620,QE_I15,A,10,0.7692307692307693
100620,QE_I15,,3,0.23076923076923078
100690,QE_I15,A,10,0.19607843137254902
100690,QE_I15,E,37,0.7254901960784313
100690,QE_I15,F,3,0.058823529411764705
100690,QE_I15,,1,0.0196078431372549
100724,QE_I15,A,19,0.76
100724,QE_I15,,6,0.24
100775,QE_I15,A,6,0.75
100775,QE_I15,C,1,0.125
100775,QE_I15,E,1,0.125
100808,QE_I15,A,3,0.3
100808,QE_I15,C,6,0.6
100808,QE_I15,F,1,0.1
100916,QE_I15,A,9,0.9
100916,QE_I15,F,1,0.1
101556,QE_I15,A,6,0.75
101556,QE_I15,B,1,0.125
101556,QE_I15,,1,0.125
102152,QE_I15,A,13,0.4642857142857143
102152,QE_I15,B,1,0.03571428571428571
102152,QE_I15,E,9,0.32142857142857145
102152,QE_I15,F,2,0.07142857142857142
102152,QE_I15,,3,0.10714285714285714
102430,QE_I15,A,17,0.5862068965517241
102430,QE_I15,C,3,0.10344827586206896
102430,QE_I15,E,5,0.1724137931034483
102430,QE_I15,F,4,0.13793103448275862
102576,QE_I15,A,38,0.5352112676056338
102576,QE_I15,B,1,0.014084507042253521
102576,QE_I15,C,11,0.15492957746478872
102576,QE_I15,E,16,0.22535211267605634
102576,QE_I15,F,5,0.07042253521126761
102588,QE_I15,A,10,0.5263157894736842
102588,QE_I15,E,2,0.10526315789473684
102588,QE_I15,F,1,0.05263157894736842
102588,QE_I15,,6,0.3157894736842105
102944,QE_I15,A,4,0.5714285714285714
102944,QE_I15,C,2,0.2857142857142857
102944,QE_I15,D,1,0.14285714285714285
103381,QE_I15,A,15,0.4838709677419355
103381,QE_I15,C,13,0.41935483870967744
103381,QE_I15,E,1,0.03225806451612903
103381,QE_I15,,2,0.06451612903225806
103572,QE_I15,A,19,0.95
103572,QE_I15,C,1,0.05
104282,QE_I15,A,3,0.5
104282,QE_I15,C,1,0.16666666666666666
104282,QE_I15,E,2,0.3333333333333333
104814,QE_I15,A,9,0.42857142857142855
104814,QE_I15,C,6,0.2857142857142857
104814,QE_I15,F,2,0.09523809523809523
104814,QE_I15,,4,0.19047619047619047
106404,QE_I15,A,13,0.65
106404,QE_I15,B,1,0.05
106404,QE_I15,C,1,0.05
106404,QE_I15,F,2,0.1
106404,QE_I15,,3,0.15
107520,QE_I15,A,39,0.7647058823529411
107520,QE_I15,B,1,0.0196078431372549
107520,QE_I15,C,1,0.0196078431372549
107520,QE_I15,E,6,0.11764705882352941
107520,QE_I15,F,2,0.0392156862745098
107520,QE_I15,,2,0.0392156862745098
108012,QE_I15,A,1,0.5
108012,QE_I15,,1,0.5
108730,QE_I15,A,4,0.2857142857142857
108730,QE_I15,C,9,0.6428571428571429
108730,QE_I15,F,1,0.07142857142857142
108734,QE_I15,A,34,0.85
108734,QE_I15,F,1,0.025
108734,QE_I15,,5,0.125
109356,QE_I15,A,9,0.3333333333333333
109356,QE_I15,,18,0.6666666666666666
109768,QE_I15,A,16,0.8888888888888888
109768,QE_I15,E,1,0.05555555555555555
109768,QE_I15,F,1,0.05555555555555555
109948,QE_I15,A,35,0.7446808510638298
109948,QE_I15,,12,0.2553191489361702
111506,QE_I15,A,4,0.6666666666666666
111506,QE_I15,B,1,0.16666666666666666
111506,QE_I15,,1,0.16666666666666666
113030,QE_I15,A,17,0.9444444444444444
113030,QE_I15,E,1,0.05555555555555555
113295,QE_I15,A,8,0.5714285714285714
113295,QE_I15,C,2,0.14285714285714285
113295,QE_I15,D,3,0.21428571428571427
113295,QE_I15,E,1,0.07142857142857142
113490,QE_I15,A,32,0.6274509803921569
113490,QE_I15,C,9,0.17647058823529413
113490,QE_I15,E,6,0.11764705882352941
113490,QE_I15,,4,0.0784313725490196
113589,QE_I15,A,3,0.42857142857142855
113589,QE_I15,D,2,0.2857142857142857
113589,QE_I15,E,2,0.2857142857142857
113907,QE_I15,A,63,0.7777777777777778
113907,QE_I15,F,3,0.037037037037037035
113907,QE_I15,,15,0.18518518518518517
113953,QE_I15,A,22,0.7333333333333333
113953,QE_I15,B,3,0.1
113953,QE_I15,C,1,0.03333333333333333
113953,QE_I15,E,1,0.03333333333333333
113953,QE_I15,F,3,0.1
114388,QE_I15,A,2,0.4
114388,QE_I15,F,1,0.2
114388,QE_I15,,2,0.4
114556,QE_I15,A,8,0.6153846153846154
114556,QE_I15,C,3,0.23076923076923078
114556,QE_I15,D,2,0.15384615384615385
114853,QE_I15,A,47,0.34814814814814815
114853,QE_I15,B,3,0.022222222222222223
114853,QE_I15,C,1,0.007407407407407408
114853,QE_I15,D,1,0.007407407407407408
114853,QE_I15,E,34,0.2518518518518518
114853,QE_I15,F,5,0.037037037037037035
114853,QE_I15,,44,0.32592592592592595
115086,QE_I15,A,8,0.7272727272727273
115086,QE_I15,D,1,0.09090909090909091
115086,QE_I15,,2,0.18181818181818182
116144,QE_I15,A,10,0.7692307692307693
116144,QE_I15,C,1,0.07692307692307693
116144,QE_I15,E,2,0.15384615384615385
116730,QE_I15,A,4,0.8
116730,QE_I15,E,1,0.2
116820,QE_I15,A,2,0.6666666666666666
116820,QE_I15,E,1,0.3333333333333333
116856,QE_I15,A,3,0.2727272727272727
116856,QE_I15,B,1,0.09090909090909091
116856,QE_I15,D,5,0.45454545454545453
116856,QE_I15,E,1,0.09090909090909091
116856,QE_I15,,1,0.09090909090909091
116882,QE_I15,A,7,0.4375
116882,QE_I15,B,1,0.0625
116882,QE_I15,C,4,0.25
116882,QE_I15,E,4,0.25
117196,QE_I15,A,2,1.0
118100,QE_I15,A,21,0.3620689655172414
118100,QE_I15,C,7,0.1206896551724138
118100,QE_I15,D,1,0.017241379310344827
118100,QE_I15,E,23,0.39655172413793105
118100,QE_I15,F,6,0.10344827586206896
118564,QE_I15,A,1,0.25
118564,QE_I15,B,1,0.25
118564,QE_I15,C,1,0.25
118564,QE_I15,F,1,0.25
120389,QE_I15,A,5,0.38461538461538464
120389,QE_I15,D,1,0.07692307692307693
120389,QE_I15,E,5,0.38461538461538464
120389,QE_I15,,2,0.15384615384615385
120767,QE_I15,A,2,1.0
121013,QE_I15,A,12,0.46153846153846156
121013,QE_I15,B,1,0.038461538461538464
121013,QE_I15,C,3,0.11538461538461539
121013,QE_I15,E,6,0.23076923076923078
121013,QE_I15,F,1,0.038461538461538464
121013,QE_I15,,3,0.11538461538461539
121792,QE_I15,A,3,0.5
121792,QE_I15,E,3,0.5
122122,QE_I15,A,18,0.6206896551724138
122122,QE_I15,C,1,0.034482758620689655
122122,QE_I15,E,7,0.2413793103448276
122122,QE_I15,F,2,0.06896551724137931
122122,QE_I15,,1,0.034482758620689655
122358,QE_I15,,1,1.0
122746,QE_I15,A,9,0.47368421052631576
122746,QE_I15,C,3,0.15789473684210525
122746,QE_I15,D,2,0.10526315789473684
122746,QE_I15,F,4,0.21052631578947367
122746,QE_I15,,1,0.05263157894736842
123356,QE_I15,A,13,0.41935483870967744
123356,QE_I15,,18,0.5806451612903226
123472,QE_I15,A,54,0.6923076923076923
123472,QE_I15,F,2,0.02564102564102564
123472,QE_I15,,22,0.28205128205128205
123494,QE_I15,A,1,0.5
123494,QE_I15,F,1,0.5
123519,QE_I15,A,5,0.38461538461538464
123519,QE_I15,C,3,0.23076923076923078
123519,QE_I15,F,5,0.38461538461538464
123787,QE_I15,A,2,0.6666666666666666
123787,QE_I15,,1,0.3333333333333333
300520,QE_I15,A,18,0.5806451612903226
300520,QE_I15,E,3,0.0967741935483871
300520,QE_I15,F,1,0.03225806451612903
300520,QE_I15,,9,0.2903225806451613
312333,QE_I15,A,20,0.46511627906976744
312333,QE_I15,B,1,0.023255813953488372
312333,QE_I15,C,15,0.3488372093023256
312333,QE_I15,D,3,0.06976744186046512
312333,QE_I15,F,1,0.023255813953488372
312333,QE_I15,,3,0.06976744186046512
1101770,QE_I15,A,33,0.717391304347826
1101770,QE_I15,C,5,0.10869565217391304
1101770,QE_I15,D,1,0.021739130434782608
1101770,QE_I15,E,3,0.06521739130434782
1101770,QE_I15,F,1,0.021739130434782608
1101770,QE_I15,,3,0.06521739130434782
1102402,QE_I15,A,15,0.4166666666666667
1102402,QE_I15,C,1,0.027777777777777776
1102402,QE_I15,D,2,0.05555555555555555
1102402,QE_I15,E,3,0.08333333333333333
1102402,QE_I15,,15,0.4166666666666667
1102641,QE_I15,A,1,0.25
1102641,QE_I15,E,1,0.25
1102641,QE_I15,F,2,0.5
1102795,QE_I15,A,5,0.5
1102795,QE_I15,C,1,0.1
1102795,QE_I15,E,3,0.3
1102795,QE_I15,,1,0.1
1102963,QE_I15,F,4,1.0
1103025,QE_I15,A,4,0.4
1103025,QE_I15,E,3,0.3
1103025,QE_I15,F,3,0.3
1103031,QE_I15,A,6,0.6
1103031,QE_I15,B,2,0.2
1103031,QE_I15,E,1,0.1
1103031,QE_I15,F,1,0.1
1103032,QE_I15,A,3,0.75
1103032,QE_I15,F,1,0.25
1103185,QE_I15,A,1,0.5
1103185,QE_I15,E,1,0.5
1103461,QE_I15,A,8,0.5333333333333333
1103461,QE_I15,C,3,0.2
1103461,QE_I15,E,4,0.26666666666666666
1103556,QE_I15,A,8,0.4
1103556,QE_I15,C,4,0.2
1103556,QE_I15,E,2,0.1
1103556,QE_I15,,6,0.3
1103657,QE_I15,A,5,0.3333333333333333
1103657,QE_I15,C,9,0.6
1103657,QE_I15,,1,0.06666666666666667
1103813,QE_I15,A,17,0.5666666666666667
1103813,QE_I15,C,1,0.03333333333333333
1103813,QE_I15,E,9,0.3
1103813,QE_I15,F,2,0.06666666666666667
1103813,QE_I15,,1,0.03333333333333333
1103910,QE_I15,A,15,0.625
1103910,QE_I15,E,2,0.08333333333333333
1103910,QE_I15,F,1,0.041666666666666664
1103910,QE_I15,,6,0.25
1103911,QE_I15,A,20,0.7142857142857143
1103911,QE_I15,E,7,0.25
1103911,QE_I15,F,1,0.03571428571428571
1103912,QE_I15,A,5,0.45454545454545453
1103912,QE_I15,E,2,0.18181818181818182
1103912,QE_I15,F,3,0.2727272727272727
1103912,QE_I15,,1,0.09090909090909091
1103914,QE_I15,A,14,0.5384615384615384
1103914,QE_I15,B,4,0.15384615384615385
1103914,QE_I15,E,5,0.19230769230769232
1103914,QE_I15,F,2,0.07692307692307693
1103914,QE_I15,,1,0.038461538461538464
1105218,QE_I15,A,12,0.48
1105218,QE_I15,B,2,0.08
1105218,QE_I15,C,1,0.04
1105218,QE_I15,D,2,0.08
1105218,QE_I15,E,3,0.12
1105218,QE_I15,F,2,0.08
1105218,QE_I15,,3,0.12
1106721,QE_I15,A,2,0.3333333333333333
1106721,QE_I15,C,3,0.5
1106721,QE_I15,F,1,0.16666666666666666
1108212,QE_I15,A,22,0.9166666666666666
1108212,QE_I15,F,1,0.041666666666666664
1108212,QE_I15,,1,0.041666666666666664
1111510,QE_I15,C,2,0.3333333333333333
1111510,QE_I15,D,2,0.3333333333333333
1111510,QE_I15,E,1,0.16666666666666666
1111510,QE_I15,,1,0.16666666666666666
1117203,QE_I15,A,4,0.4
1117203,QE_I15,D,2,0.2
1117203,QE_I15,E,1,0.1
1117203,QE_I15,F,3,0.3
1122743,QE_I15,A,7,0.4117647058823529
1122743,QE_I15,C,5,0.29411764705882354
1122743,QE_I15,F,3,0.17647058823529413
1122743,QE_I15,,2,0.11764705882352941
1123270,QE_I15,A,8,0.3333333333333333
1123270,QE_I15,B,1,0.041666666666666664
1123270,QE_I15,C,11,0.4583333333333333
1123270,QE_I15,F,2,0.08333333333333333
1123270,QE_I15,,2,0.08333333333333333
1126144,QE_I15,A,2,0.2857142857142857
1126144,QE_I15,E,5,0.7142857142857143
1127113,QE_I15,A,12,0.3870967741935484
1127113,QE_I15,E,11,0.3548387096774194
1127113,QE_I15,F,3,0.0967741935483871
1127113,QE_I15,,5,0.16129032258064516
1127676,QE_I15,A,7,0.7
1127676,QE_I15,D,2,0.2
1127676,QE_I15,E,1,0.1
1128030,QE_I15,A,8,0.47058823529411764
1128030,QE_I15,C,2,0.11764705882352941
1128030,QE_I15,E,6,0.35294117647058826
1128030,QE_I15,F,1,0.058823529411764705
1128096,QE_I15,A,15,0.6
1128096,QE_I15,C,3,0.12
1128096,QE_I15,E,5,0.2
1128096,QE_I15,F,2,0.08
1128169,QE_I15,A,34,0.7083333333333334
1128169,QE_I15,B,2,0.041666666666666664
1128169,QE_I15,C,4,0.08333333333333333
1128169,QE_I15,D,3,0.0625
1128169,QE_I15,E,2,0.041666666666666664
1128169,QE_I15,F,2,0.041666666666666664
1128169,QE_I15,,1,0.020833333333333332
1128360,QE_I15,A,5,0.3333333333333333
1128360,QE_I15,C,6,0.4
1128360,QE_I15,E,1,0.06666666666666667
1128360,QE_I15,F,1,0.06666666666666667
1128360,QE_I15,,2,0.13333333333333333
1128375,QE_I15,A,5,0.625
1128375,QE_I15,F,1,0.125
1128375,QE_I15,,2,0.25
1128378,QE_I15,A,8,0.5714285714285714
1128378,QE_I15,B,1,0.07142857142857142
1128378,QE_I15,C,2,0.14285714285714285
1128378,QE_I15,,3,0.21428571428571427
1128936,QE_I15,A,5,0.3333333333333333
1128936,QE_I15,B,1,0.06666666666666667
1128936,QE_I15,E,6,0.4
1128936,QE_I15,,3,0.2
1128938,QE_I15,A,10,0.8333333333333334
1128938,QE_I15,F,2,0.16666666666666666
1129073,QE_I15,A,4,0.36363636363636365
1129073,QE_I15,C,2,0.18181818181818182
1129073,QE_I15,E,2,0.18181818181818182
1129073,QE_I15,F,3,0.2727272727272727
1131697,QE_I15,A,20,0.6896551724137931
1131697,QE_I15,C,3,0.10344827586206896
1131697,QE_I15,D,1,0.034482758620689655
1131697,QE_I15,E,1,0.034482758620689655
1131697,QE_I15,F,1,0.034482758620689655
1131697,QE_I15,,3,0.10344827586206896
1135958,QE_I15,A,3,1.0
1137846,QE_I15,A,22,0.8148148148148148
1137846,QE_I15,,5,0.18518518518518517
1139335,QE_I15,A,4,0.8
1139335,QE_I15,,1,0.2
1140021,QE_I15,A,18,0.9473684210526315
1140021,QE_I15,,1,0.05263157894736842
1142320,QE_I15,A,4,0.4
1142320,QE_I15,C,4,0.4
1142320,QE_I15,E,2,0.2
1151457,QE_I15,A,6,0.375
1151457,QE_I15,,10,0.625
1152312,QE_I15,A,2,0.5
1152312,QE_I15,C,2,0.5
1152591,QE_I15,A,7,0.7777777777777778
1152591,QE_I15,,2,0.2222222222222222
1152637,QE_I15,A,12,0.8
1152637,QE_I15,E,2,0.13333333333333333
1152637,QE_I15,F,1,0.06666666666666667
1152880,QE_I15,A,7,0.2692307692307692
1152880,QE_I15,B,1,0.038461538461538464
1152880,QE_I15,C,2,0.07692307692307693
1152880,QE_I15,D,3,0.11538461538461539
1152880,QE_I15,E,6,0.23076923076923078
1152880,QE_I15,F,7,0.2692307692307692
1153801,QE_I15,A,12,0.2727272727272727
1153801,QE_I15,B,3,0.06818181818181818
1153801,QE_I15,C,2,0.045454545454545456
1153801,QE_I15,D,3,0.06818181818181818
1153801,QE_I15,E,9,0.20454545454545456
1153801,QE_I15,F,4,0.09090909090909091
1153801,QE_I15,,11,0.25
1154825,QE_I15,A,17,0.7727272727272727
1154825,QE_I15,F,1,0.045454545454545456
1154825,QE_I15,,4,0.18181818181818182
1155366,QE_I15,A,14,0.6666666666666666
1155366,QE_I15,C,2,0.09523809523809523
1155366,QE_I15,,5,0.23809523809523808
1156565,QE_I15,A,3,0.75
1156565,QE_I15,E,1,0.25
1156623,QE_I15,A,5,0.7142857142857143
1156623,QE_I15,F,2,0.2857142857142857
1160182,QE_I15,A,5,0.38461538461538464
1160182,QE_I15,C,1,0.07692307692307693
1160182,QE_I15,F,1,0.07692307692307693
1160182,QE_I15,,6,0.46153846153846156
1160371,QE_I15,A,15,0.46875
1160371,QE_I15,B,3,0.09375
1160371,QE_I15,C,4,0.125
1160371,QE_I15,D,1,0.03125
1160371,QE_I15,E,4,0.125
1160371,QE_I15,F,2,0.0625
1160371,QE_I15,,3,0.09375
1160424,QE_I15,A,1,0.09090909090909091
1160424,QE_I15,B,1,0.09090909090909091
1160424,QE_I15,C,1,0.09090909090909091
1160424,QE_I15,F,2,0.18181818181818182
